"PRIMA AFP S.A.","Alicorp S.A.","[2009-03-26 / 2010-03-03]","[2009/3 - 2009/12]","ROMERO PAOLETTI DIONISIO","PRESIDENTE DEL DIRECTORIO","PRESIDENTE DEL DIRECTORIO","2005 Octubre","2009 Diciembre"
"PRIMA AFP S.A.","Credicorp LTD.","[2013-10-01 / 2017-11-29]","[2015/12 - 2016/1]","DASSO MONTERO FERNANDO",DIRECTOR,"GERENTE DE FINANZAS","2015 Diciembre","2016 Enero"
"PRIMA AFP S.A.","Credicorp LTD.","[2007-03-28 / 2008-02-29]","[2007/3 - 2008/2]","BAYLY LLONA WALTER","VICEPRESIDENTE DEL DIRECTORIO","GTE. FINANZAS Y CONTABILIDAD","2005 Octubre","2009 Diciembre"
"PRIMA AFP S.A.","Credicorp LTD.","[2005-11-24 / 2007-03-28]","[2005/11 - 2007/3]","BAYLY LLONA WALTER",DIRECTOR,"GTE. FINANZAS Y CONTABILIDAD","2005 Octubre","2009 Diciembre"
"PRIMA AFP S.A.","Credicorp LTD.","[2008-03-28 / 2013-09-30]","[2008/3 - 2009/12]","CORREA MALACHOWSKI ALVARO",DIRECTOR,"GTE. FINANZAS Y CONTABILIDAD","2005 Octubre","2009 Diciembre"
"PRIMA AFP S.A.","Credicorp LTD.","[2009-03-31 / 2010-03-03]","[2009/3 - 2009/12]","ROMERO PAOLETTI DIONISIO","PRESIDENTE DEL DIRECTORIO","PRESIDENTE DEL DIRECTORIO","2005 Octubre","2009 Diciembre"
"PRIMA AFP S.A.","Credicorp LTD.","[2009-03-31 / 2010-03-03]","[2009/3 - 2009/12]","ROMERO PAOLETTI DIONISIO","PRESIDENTE DEL DIRECTORIO","PRESIDENTE EJECUTIVO","2005 Octubre","2009 Diciembre"
"PRIMA AFP S.A.","Credicorp LTD.","[2010-03-18 / 2013-03-21]","[2011/1 - 2013/3]","BAYLY LLONA WALTER","PRESIDENTE DEL DIRECTORIO","GERENTE GENERAL","2011 Enero","2015 Julio"
"PRIMA AFP S.A.","Credicorp LTD.","[2013-10-01 / 2013-10-09]","[2013/10 - 2013/10]","CORREA MALACHOWSKI ALVARO",DIRECTOR,"GERENTE DE SEGUROS","2011 Enero","2015 Julio"
"PRIMA AFP S.A.","Credicorp LTD.","[2008-03-28 / 2013-09-30]","[2011/1 - 2013/9]","CORREA MALACHOWSKI ALVARO",DIRECTOR,"GTE. FINANZAS Y CONTABILIDAD","2011 Enero","2015 Julio"
"PRIMA AFP S.A.","Credicorp LTD.","[2013-10-01 / 2017-11-29]","[2013/10 - 2015/7]","DASSO MONTERO FERNANDO",DIRECTOR,"GERENTE DE FINANZAS","2011 Enero","2015 Julio"
"PRIMA AFP S.A.","Credicorp LTD.","[2013-10-01 / 2017-11-29]","[2016/8 - 2017/1]","DASSO MONTERO FERNANDO",DIRECTOR,"GERENTE DE FINANZAS","2016 Agosto","2017 Enero"
"PRIMA AFP S.A.","Credicorp LTD.","[2016-06-24 / 2017-11-29]","[2016/8 - 2017/1]","DASSO MONTERO FERNANDO",DIRECTOR,,"2016 Agosto","2017 Enero"
"PRIMA AFP S.A.","Credicorp LTD.","[2010-03-18 / 2013-03-21]","[2010/6 - 2010/6]","BAYLY LLONA WALTER","PRESIDENTE DEL DIRECTORIO","GERENTE GENERAL","2010 Junio","2010 Junio"
"PRIMA AFP S.A.","Credicorp LTD.","[2008-03-28 / 2013-09-30]","[2010/6 - 2010/6]","CORREA MALACHOWSKI ALVARO",DIRECTOR,"GTE. FINANZAS Y CONTABILIDAD","2010 Junio","2010 Junio"
"PRIMA AFP S.A.","Credicorp LTD.","[2013-10-01 / 2017-11-29]","[2015/9 - 2015/10]","DASSO MONTERO FERNANDO",DIRECTOR,"GERENTE DE FINANZAS","2015 Setiembre","2015 Octubre"
"PROFUTURO AFP","Crediscotia Financiera","[2008-09-12 / 2010-03-30]","[2008/10 - 2009/6]","CALDA GIURATO RAFAEL MARIO",DIRECTOR,"DIRECTOR ALTERNO","2008 Octubre","2009 Junio"
"PROFUTURO AFP","Crediscotia Financiera","[2009-03-31 / 2011-03-31]","[2009/3 - 2009/6]","COATE - MICHAEL","DIRECTOR ALTERNO",DIRECTOR,"2008 Octubre","2009 Junio"
"PROFUTURO AFP","Crediscotia Financiera","[2008-07-15 / 2010-03-19]","[2008/10 - 2009/6]","DE LA FELD  HUBERT",DIRECTOR,DIRECTOR,"2008 Octubre","2009 Junio"
"PROFUTURO AFP","Crediscotia Financiera","[2009-03-31 / 2010-03-19]","[2009/3 - 2009/6]","GONZALEZ TABOADA CARLOS","VICEPRESIDENTE DEL DIRECTORIO",DIRECTOR,"2008 Octubre","2009 Junio"
"PROFUTURO AFP","Crediscotia Financiera","[2008-07-15 / 2009-03-31]","[2008/10 - 2009/3]","GONZALEZ TABOADA CARLOS","VICEPRESIDENTE DEL DIRECTORIO","PRESIDENTE DEL DIRECTORIO","2008 Octubre","2009 Junio"
"PROFUTURO AFP","Crediscotia Financiera","[2008-07-15 / 2009-03-27]","[2008/10 - 2009/3]","PARRA ERKEL LUIS","DIRECTOR ALTERNO",DIRECTOR,"2008 Octubre","2009 Junio"
"PROFUTURO AFP","Crediscotia Financiera","[2008-09-12 / 2011-03-31]","[2008/10 - 2009/6]","RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","DIRECTOR ALTERNO","DIRECTOR ALTERNO","2008 Octubre","2009 Junio"
"PROFUTURO AFP","Crediscotia Financiera","[2017-01-31 / 2017-11-29]","[2017/1 - 2017/2]","ARAMBURU ARIAS IGNACIO",DIRECTOR,DIRECTOR,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2010-03-30 / 2012-08-06]","[2011/1 - 2012/8]","CALDA GIURATO RAFAEL MARIO",DIRECTOR,DIRECTOR,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2010-03-19 / 2015-07-06]","[2011/1 - 2015/7]","CALDERON HERRADA CESAR ERNESTO",DIRECTOR,DIRECTOR,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2009-03-31 / 2011-03-31]","[2011/1 - 2011/3]","COATE - MICHAEL","DIRECTOR ALTERNO",DIRECTOR,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2012-03-30 / 2012-10-23]","[2012/3 - 2012/10]","COATE  MICHAEL BRADLEY","DIRECTOR SUPLENTE",DIRECTOR,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2010-04-30 / 2011-03-30]","[2011/1 - 2011/3]","DE LA FELD  HUBERT","VICEPRESIDENTE DEL DIRECTORIO","VICEPRESIDENTE DEL DIRECTORIO","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2016-03-29 / 2016-03-31]","[2016/3 - 2016/3]","MEEK  JAMES TULLY","VICEPRESIDENTE DEL DIRECTORIO","VICEPRESIDENTE DEL DIRECTORIO","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2015-07-06 / 2016-03-29]","[2015/7 - 2016/3]","MEEK  JAMES TULLY",DIRECTOR,"VICEPRESIDENTE DEL DIRECTORIO","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2008-09-12 / 2011-03-31]","[2011/1 - 2011/3]","RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","DIRECTOR ALTERNO","DIRECTOR ALTERNO","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2011-03-31 / 2016-03-29]","[2011/3 - 2016/3]","RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO",DIRECTOR,"DIRECTOR ALTERNO","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2012-10-31 / 2016-03-29]","[2012/10 - 2016/3]","ROSAS FERRECCIO YVAN VICENTE","DIRECTOR SUPLENTE",DIRECTOR,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2011-03-31 / 2012-10-23]","[2011/3 - 2012/10]","SANTA MARIA STEIN JUAN MANUEL","DIRECTOR SUPLENTE",DIRECTOR,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2010-03-19 / 2011-03-31]","[2011/1 - 2011/3]","SANTA MARIA STEIN JUAN MANUEL","DIRECTOR ALTERNO",DIRECTOR,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2012-10-23 / 2015-02-16]","[2012/10 - 2015/2]","SANTA MARIA STEIN JUAN MANUEL",DIRECTOR,DIRECTOR,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2015-03-31 / 2015-04-29]","[2015/3 - 2015/4]","UCCELLI LABARTHE MIGUEL","VICEPRESIDENTE DEL DIRECTORIO",DIRECTOR,"2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2015-04-29 / 2016-03-29]","[2015/4 - 2016/3]","UCCELLI LABARTHE MIGUEL","VICEPRESIDENTE DEL DIRECTORIO","PRESIDENTE DEL DIRECTORIO","2011 Enero","2017 Febrero"
"PROFUTURO AFP","Crediscotia Financiera","[2016-03-29 / 2016-03-31]","[2016/3 - 2016/3]","UCCELLI LABARTHE MIGUEL","PRESIDENTE DEL DIRECTORIO","PRESIDENTE DEL DIRECTORIO","2011 Enero","2017 Febrero"
"PRIMA AFP S.A.","Credito Leasing S.A.- Credileasing","[2007-03-26 / 2008-02-29]","[2007/3 - 2008/2]","CIGÜEÑAS GUEVARA BENEDICTO",DIRECTOR,DIRECTOR,"2005 Octubre","2008 Junio"
"PRIMA AFP S.A.","Credito Leasing S.A.- Credileasing","[2009-04-22 / 2010-03-03]","[2009/4 - 2009/9]","ROMERO PAOLETTI DIONISIO","PRESIDENTE DEL DIRECTORIO","PRESIDENTE DEL DIRECTORIO","2008 Noviembre","2009 Setiembre"
"PRIMA AFP S.A.","Credito Leasing S.A.- Credileasing","[2009-03-26 / 2009-04-22]","[2009/3 - 2009/4]","ROMERO PAOLETTI DIONISIO","PRESIDENTE DEL DIRECTORIO","VICEPRESIDENTE DEL DIRECTORIO","2008 Noviembre","2009 Setiembre"
"PRIMA AFP S.A.","Credito Leasing S.A.- Credileasing","[2009-03-02 / 2009-03-26]","[2009/3 - 2009/3]","ROMERO PAOLETTI DIONISIO",DIRECTOR,"VICEPRESIDENTE DEL DIRECTORIO","2008 Noviembre","2009 Setiembre"
"PRIMA AFP S.A.","Edyficar S.A.","[2009-10-27 / 2013-10-09]","[2011/8 - 2011/8]","CORREA MALACHOWSKI ALVARO",DIRECTOR,DIRECTOR,"2011 Agosto","2011 Agosto"
"PRIMA AFP S.A.","Edyficar S.A.","[2009-10-27 / 2017-11-29]","[2011/8 - 2011/8]","DASSO MONTERO FERNANDO",DIRECTOR,DIRECTOR,"2011 Agosto","2011 Agosto"
"PRIMA AFP S.A.","Edyficar S.A.","[2010-03-31 / 2017-11-29]","[2011/8 - 2011/8]","FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO",DIRECTOR,"PRESIDENTE DEL DIRECTORIO","2011 Agosto","2011 Agosto"
"PRIMA AFP S.A.","Edyficar S.A.","[2009-10-27 / 2013-10-09]","[2011/1 - 2011/6]","CORREA MALACHOWSKI ALVARO",DIRECTOR,DIRECTOR,"2011 Enero","2011 Junio"
"PRIMA AFP S.A.","Edyficar S.A.","[2009-10-27 / 2017-11-29]","[2011/1 - 2011/6]","DASSO MONTERO FERNANDO",DIRECTOR,DIRECTOR,"2011 Enero","2011 Junio"
"PRIMA AFP S.A.","Edyficar S.A.","[2010-03-31 / 2017-11-29]","[2011/1 - 2011/6]","FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO",DIRECTOR,"PRESIDENTE DEL DIRECTORIO","2011 Enero","2011 Junio"
"PRIMA AFP S.A.","Edyficar S.A.","[2009-10-27 / 2013-10-09]","[2011/10 - 2013/10]","CORREA MALACHOWSKI ALVARO",DIRECTOR,DIRECTOR,"2011 Octubre","2016 Junio"
"PRIMA AFP S.A.","Edyficar S.A.","[2009-10-27 / 2017-11-29]","[2011/10 - 2016/6]","DASSO MONTERO FERNANDO",DIRECTOR,DIRECTOR,"2011 Octubre","2016 Junio"
"PRIMA AFP S.A.","Edyficar S.A.","[2010-03-31 / 2017-11-29]","[2011/10 - 2016/6]","FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO",DIRECTOR,"PRESIDENTE DEL DIRECTORIO","2011 Octubre","2016 Junio"
"AFP HABITAT S.A.","Enel Distribución Perú S.A.A.","[2013-05-30 / 2015-03-23]","[2013/7 - 2015/3]","BLUME CILLONIZ MARIA CECILIA",DIRECTOR,DIRECTOR,"2013 Julio","2017 Febrero"
"AFP INTEGRA.","Enel Generación Perú S.A.A.","[2003-03-21 / 2007-03-21]","[2003/3 - 2007/3]","DU BOIS FREUND FRITZ PAUL FELIX",DIRECTOR,DIRECTOR,"2000 Enero","2009 Diciembre"
"AFP INTEGRA.","Enel Generación Perú S.A.A.","[2003-01-16 / 2003-03-21]","[2003/1 - 2003/3]","DU BOIS FREUND FRITZ PAUL FELIX",DIRECTOR,"DIRECTOR ALTERNO","2000 Enero","2009 Diciembre"
"AFP INTEGRA.","Enel Generación Perú S.A.A.","[2007-01-16 / 2008-12-15]","[2007/1 - 2008/12]","DU BOIS FREUND FRITZ PAUL FELIX",DIRECTOR,"VICEPRESIDENTE DEL DIRECTORIO","2000 Enero","2009 Diciembre"
"PROFUTURO AFP","Ferreycorp S.A.A.","[2008-03-26 / 2011-03-31]","[2010/6 - 2010/6]","ESPINOSA BEDOYA OSCAR GUILLERMO",DIRECTOR,"PRESIDENTE DEL DIRECTORIO","2010 Junio","2010 Junio"
"PROFUTURO AFP","Ferreycorp S.A.A.","[2008-03-26 / 2008-03-26]","[2008/3 - 2008/3]","ESPINOSA BEDOYA OSCAR GUILLERMO",DIRECTOR,DIRECTOR,"2000 Enero","2009 Diciembre"
"PROFUTURO AFP","Ferreycorp S.A.A.","[2008-03-26 / 2011-03-31]","[2008/3 - 2009/12]","ESPINOSA BEDOYA OSCAR GUILLERMO",DIRECTOR,"PRESIDENTE DEL DIRECTORIO","2000 Enero","2009 Diciembre"
"PROFUTURO AFP","Ferreycorp S.A.A.","[2008-03-26 / 2010-03-19]","[2008/3 - 2009/12]","PEÑA ROCA JUAN MANUEL",DIRECTOR,DIRECTOR,"2000 Enero","2009 Diciembre"
"PROFUTURO AFP","Ferreycorp S.A.A.","[2003-07-11 / 2010-03-19]","[2003/7 - 2009/12]","VON WEDEMEYER KNIGGE ANDREAS WOLFGANG","PRESIDENTE DEL DIRECTORIO",DIRECTOR,"2000 Enero","2009 Diciembre"
"PROFUTURO AFP","Ferreycorp S.A.A.","[2007-06-19 / 2007-06-19]","[2007/6 - 2007/6]","VON WEDEMEYER KNIGGE ANDREAS WOLFGANG","MIEM.  COM.  AUDIT. INTERNA",DIRECTOR,"2000 Enero","2009 Diciembre"
"PROFUTURO AFP","Ferreycorp S.A.A.","[2008-03-26 / 2011-03-31]","[2011/1 - 2011/3]","ESPINOSA BEDOYA OSCAR GUILLERMO",DIRECTOR,"PRESIDENTE DEL DIRECTORIO","2011 Enero","2017 Febrero"
"AFP INTEGRA.","Hochschild Mining Plc","[2009-01-29 / 2012-12-05]","[2011/6 - 2012/12]","DAÑINO ZAPATA ROBERTO ENRIQUE",DIRECTOR,"VICEPRESIDENTE DEL DIRECTORIO","2011 Junio","2015 Noviembre"
"PRIMA AFP S.A.","Inversiones Centenario S.A.A.","[2009-03-26 / 2010-03-03]","[2009/3 - 2009/12]","ROMERO PAOLETTI DIONISIO","PRESIDENTE DEL DIRECTORIO","VICEPRESIDENTE DEL DIRECTORIO","2006 Enero","2009 Diciembre"
"PRIMA AFP S.A.","Inversiones Centenario S.A.A.","[2009-03-02 / 2009-03-26]","[2009/3 - 2009/3]","ROMERO PAOLETTI DIONISIO",DIRECTOR,"VICEPRESIDENTE DEL DIRECTORIO","2006 Enero","2009 Diciembre"
"PROFUTURO AFP","Macrocapitales SAFI S.A","[2016-11-08 / 2017-03-27]","[2016/11 - 2017/2]","SALAZAR OLIVARES RAUL TEMISTOCLES",DIRECTOR,DIRECTOR,"2014 Mayo","2017 Febrero"
"AFP INTEGRA.",Mibanco,"[2009-01-29 / 2012-12-05]","[2009/1 - 2009/12]","DAÑINO ZAPATA ROBERTO ENRIQUE",DIRECTOR,DIRECTOR,"2003 Enero","2009 Diciembre"
"AFP INTEGRA.",Mibanco,"[2009-01-29 / 2012-12-05]","[2010/6 - 2010/6]","DAÑINO ZAPATA ROBERTO ENRIQUE",DIRECTOR,DIRECTOR,"2010 Junio","2010 Junio"
"AFP INTEGRA.",Mibanco,"[2009-01-29 / 2012-12-05]","[2011/1 - 2012/10]","DAÑINO ZAPATA ROBERTO ENRIQUE",DIRECTOR,DIRECTOR,"2011 Enero","2012 Octubre"
"AFP INTEGRA.",Mibanco,"[2009-01-29 / 2012-12-05]","[2012/12 - 2012/12]","DAÑINO ZAPATA ROBERTO ENRIQUE",DIRECTOR,DIRECTOR,"2012 Diciembre","2017 Febrero"
"PRIMA AFP S.A.",Mibanco,"[2014-03-27 / 2017-11-29]","[2016/6 - 2017/2]","DASSO MONTERO FERNANDO",DIRECTOR,DIRECTOR,"2016 Junio","2017 Febrero"
"PRIMA AFP S.A.",Mibanco,"[2015-04-15 / 2017-11-29]","[2016/6 - 2017/2]","FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO",DIRECTOR,"VICEPRESIDENTE DEL DIRECTORIO","2016 Junio","2017 Febrero"
"PRIMA AFP S.A.","Palmas del Espino","[2009-03-26 / 2010-03-03]","[2009/3 - 2009/12]","ROMERO PAOLETTI DIONISIO","PRESIDENTE DEL DIRECTORIO","PRESIDENTE DEL DIRECTORIO","2007 Diciembre","2009 Diciembre"
"PRIMA AFP S.A.","Palmas del Espino","[2009-03-02 / 2009-03-26]","[2009/3 - 2009/3]","ROMERO PAOLETTI DIONISIO",DIRECTOR,"PRESIDENTE DEL DIRECTORIO","2007 Diciembre","2009 Diciembre"
"PROFUTURO AFP","Quimpac S.A.","[2008-06-19 / 2017-03-27]","[2008/6 - 2009/12]","SALAZAR OLIVARES RAUL TEMISTOCLES",DIRECTOR,DIRECTOR,"2004 Febrero","2009 Diciembre"
"PROFUTURO AFP","Quimpac S.A.","[2008-06-19 / 2017-03-27]","[2010/6 - 2010/6]","SALAZAR OLIVARES RAUL TEMISTOCLES",DIRECTOR,DIRECTOR,"2010 Junio","2010 Junio"
"PROFUTURO AFP","Quimpac S.A.","[2008-06-19 / 2017-03-27]","[2011/1 - 2011/1]","SALAZAR OLIVARES RAUL TEMISTOCLES",DIRECTOR,DIRECTOR,"2011 Enero","2011 Enero"
"PROFUTURO AFP","Refinería la Pampilla S.A.","[2005-02-01 / 2005-03-23]","[2005/2 - 2005/3]","HERRERA VASQUEZ EDUARDO MARTIN","GERENTE DE INVERSIONES","DIRECTOR ALTERNO","2004 Marzo","2009 Diciembre"
"PROFUTURO AFP","Scotia Sociedad Titulizadora S.A.","[2010-03-19 / 2015-07-06]","[2014/2 - 2014/2]","CALDERON HERRADA CESAR ERNESTO",DIRECTOR,DIRECTOR,"2014 Febrero","2014 Febrero"
"PROFUTURO AFP","Scotia Sociedad Titulizadora S.A.","[2012-12-31 / 2016-03-29]","[2014/2 - 2014/2]","ROSAS FERRECCIO YVAN VICENTE","DIRECTOR SUPLENTE",DIRECTOR,"2014 Febrero","2014 Febrero"
"PROFUTURO AFP","Scotia Sociedad Titulizadora S.A.","[2010-03-19 / 2015-07-06]","[2011/1 - 2011/3]","CALDERON HERRADA CESAR ERNESTO",DIRECTOR,DIRECTOR,"2011 Enero","2011 Marzo"
"PROFUTURO AFP","Scotia Sociedad Titulizadora S.A.","[2011-03-31 / 2012-10-23]","[2011/3 - 2011/3]","COATE  MICHAEL BRADLEY","DIRECTOR SUPLENTE",DIRECTOR,"2011 Enero","2011 Marzo"
"PROFUTURO AFP","Scotia Sociedad Titulizadora S.A.","[2011-03-31 / 2011-03-31]","[2011/3 - 2011/3]","COATE  MICHAEL BRADLEY",DIRECTOR,DIRECTOR,"2011 Enero","2011 Marzo"
"PROFUTURO AFP","Scotia Sociedad Titulizadora S.A.","[2010-04-14 / 2013-03-26]","[2011/1 - 2011/3]","DE LA FELD  HUBERT","VICEPRESIDENTE DEL DIRECTORIO","VICEPRESIDENTE DEL DIRECTORIO","2011 Enero","2011 Marzo"
"PROFUTURO AFP","Scotia Sociedad Titulizadora S.A.","[2010-03-19 / 2013-03-26]","[2011/1 - 2011/3]","GONZALEZ TABOADA CARLOS","PRESIDENTE DEL DIRECTORIO","PRESIDENTE DEL DIRECTORIO","2011 Enero","2011 Marzo"
"PROFUTURO AFP","Scotia Sociedad Titulizadora S.A.","[2010-03-19 / 2015-07-06]","[2010/6 - 2010/6]","CALDERON HERRADA CESAR ERNESTO",DIRECTOR,DIRECTOR,"2010 Junio","2010 Junio"
