2014,1,16,312.2432674
2014,1,17,12200.1251
2014,1,18,13173.27659
2014,1,1,213700.7676
2014,1,5,4213963.371
2014,1,7,2472342.136
2014,1,8,132635.512
2014,1,2,2599795.284
2014,1,9,1402308.931
2014,1,10,150368.8626
2014,1,6,3014000.67
2014,1,15,2386162.637
2014,2,16,359.3995482
2014,2,17,14242.47624
2014,2,18,15817.50692
2014,2,1,201913.7155
2014,2,5,4094035.863
2014,2,7,2408305.398
2014,2,8,110565.9235
2014,2,2,2217323.542
2014,2,9,1291294.405
2014,2,10,152642.0143
2014,2,6,3096171.819
2014,2,15,2364976.253
2014,3,16,347.5417514
2014,3,17,14573.71214
2014,3,18,15706.22222
2014,3,1,191084.3458
2014,3,5,3877811.199
2014,3,7,2190894.501
2014,3,8,90040.23813
2014,3,2,2103761.922
2014,3,9,1208310.358
2014,3,10,128292.2858
2014,3,6,2956095.492
2014,3,15,2190336.054
2014,4,16,366.6233869
2014,4,17,14536.34717
2014,4,18,15293.94911
2014,4,1,202365.5317
2014,4,5,3928081.289
2014,4,7,2251498.903
2014,4,8,84124.67328
2014,4,2,2201747.829
2014,4,9,1257497.217
2014,4,10,145199.2108
2014,4,6,2980922.155
2014,4,15,2237123.849
2014,5,16,404.8576848
2014,5,17,20233.53296
2014,5,18,17157.16258
2014,5,1,202337.406
2014,5,5,3767250.463
2014,5,7,2205037.319
2014,5,8,102885.9554
2014,5,2,2205201.075
2014,5,9,1270455.432
2014,5,10,171508.7843
2014,5,6,2857549.989
2014,5,15,2121822.421
2014,6,16,451.7717908
2014,6,17,23458.02137
2014,6,18,18965.23467
2014,6,1,209746.1587
2014,6,5,3839401.117
2014,6,7,2245822.478
2014,6,8,104867.3135
2014,6,2,2132532.578
2014,6,9,1247352.57
2014,6,10,166865.6988
2014,6,6,2782543.73
2014,6,15,2096327.996
2014,7,16,533.6752971
2014,7,17,25294.16227
2014,7,18,19383.84738
2014,7,1,205772.4754
2014,7,5,3761822.601
2014,7,7,2237942.708
2014,7,8,100363.8384
2014,7,2,2148096.288
2014,7,9,1251414.6
2014,7,10,165984.3829
2014,7,6,2788691.799
2014,7,15,2106607.474
2014,8,16,617.510266
2014,8,17,29963.08637
2014,8,18,21406.65434
2014,8,1,215233.3849
2014,8,5,3757878.77
2014,8,7,2256227.319
2014,8,8,101984.8022
2014,8,2,2188748.536
2014,8,9,1258947.869
2014,8,10,159967.6707
2014,8,6,2784026.505
2014,8,15,2103953.97
2014,9,16,622.0307931
2014,9,17,32279.79148
2014,9,18,22102.70152
2014,9,1,208572.2103
2014,9,5,3766105.632
2014,9,7,2175683.295
2014,9,8,98733.53424
2014,9,2,2181041.315
2014,9,9,1257277.15
2014,9,10,155554.7355
2014,9,6,2590545.081
2014,9,15,2027429.644
2014,10,16,709.2909632
2014,10,17,33585.29062
2014,10,18,22204.09214
2014,10,1,213984.264
2014,10,5,3642821.167
2014,10,7,2096488.794
2014,10,8,97878.60988
2014,10,2,2164337.518
2014,10,9,1214763.221
2014,10,10,149807.5393
2014,10,6,2437548.543
2014,10,15,1955183.991
2014,11,16,696.8490924
2014,11,17,32868.79154
2014,11,18,21913.65872
2014,11,1,191206.4781
2014,11,5,3570498.731
2014,11,7,2039336.389
2014,11,8,96767.04573
2014,11,2,2123247.791
2014,11,9,1184445.591
2014,11,10,141372.46
2014,11,6,2403923.698
2014,11,15,1855619.23
2014,12,16,686.3402339
2014,12,17,34617.66162
2014,12,18,20844.9805
2014,12,1,196569.5332
2014,12,5,3580951.447
2014,12,7,2079586.409
2014,12,8,104419.8017
2014,12,2,2178895.182
2014,12,9,1209109.397
2014,12,10,146040.1141
2014,12,6,2450533.453
2014,12,15,1849500.01
2015,1,16,825.5289435
2015,1,17,861.7150377
2015,1,18,838.8103342
2015,1,1,861.7150377
2015,1,5,860.6879971
2015,1,7,976.4846074
2015,1,8,980.3218437
2015,1,2,833.630543
2015,1,9,794.6822484
2015,1,10,871.371822
2015,1,6,944.3129129
2015,1,15,919.1330667
2015,2,16,37899.124
2015,2,17,45951.70332
2015,2,18,43799.35062
2015,2,1,45951.70332
2015,2,5,48776.7457
2015,2,7,56927.8644
2015,2,8,57975.86228
2015,2,2,56186.86728
2015,2,9,55445.44842
2015,2,10,60641.72644
2015,2,6,70451.58574
2015,2,15,77143.33859
2015,3,16,20800.90192
2015,3,17,21596.43971
2015,3,18,20969.21908
2015,3,1,21596.43971
2015,3,5,21880.04895
2015,3,7,24044.90819
2015,3,8,23411.20705
2015,3,2,20416.57011
2015,3,9,20399.09046
2015,3,10,22452.38852
2015,3,6,25271.11864
2015,3,15,26367.65094
2015,4,16,190578.0051
2015,4,17,179062.4747
2015,4,18,174958.3427
2015,4,1,179062.4747
2015,4,5,185211.3989
2015,4,7,179552.5208
2015,4,8,173910.9878
2015,4,2,143203.4836
2015,4,9,129166.8639
2015,4,10,132042.7127
2015,4,6,129973.3722
2015,4,15,123604.3051
2015,5,16,3365498.582
2015,5,17,3104810.549
2015,5,18,3072602.344
2015,5,1,3104810.549
2015,5,5,3101431.995
2015,5,7,3136004.122
2015,5,8,2945247.992
2015,5,2,2487605.173
2015,5,9,2290271.215
2015,5,10,2249063.423
2015,5,6,2262808.559
2015,5,15,2175958.67
2015,6,16,1884405.713
2015,6,17,1663739.109
2015,6,18,1662957.744
2015,6,1,1663739.109
2015,6,5,1665277.882
2015,6,7,1646130.186
2015,6,8,1555883.834
2015,6,2,1290802.089
2015,6,9,1201366.528
2015,6,10,1225220.786
2015,6,6,1221517.957
2015,6,15,1170441.558
2015,7,16,97184.59771
2015,7,17,81600.45134
2015,7,18,82072.12784
2015,7,1,81600.45134
2015,7,5,82251.56207
2015,7,7,84216.79453
2015,7,8,80114.60914
2015,7,2,65803.51697
2015,7,9,65227.61252
2015,7,10,63351.38971
2015,7,6,65047.09628
2015,7,15,63111.23019
2015,8,16,2035916.271
2015,8,17,1922025.091
2015,8,18,1886211.009
2015,8,1,1922025.091
2015,8,5,1919696.698
2015,8,7,1954165.968
2015,8,8,1826445.855
2015,8,2,1557419.415
2015,8,9,1528017.527
2015,8,10,1522880.175
2015,8,6,1539832.222
2015,8,15,1471785.499
2015,9,16,1112027.259
2015,9,17,1001280.352
2015,9,18,981603.6597
2015,9,1,1001280.352
2015,9,5,1000581.001
2015,9,7,1017061.372
2015,9,8,929301.7705
2015,9,2,778227.7103
2015,9,9,753838.3956
2015,9,10,757039.5328
2015,9,6,764327.0071
2015,9,15,739713.7129
2015,10,16,152108.5498
2015,10,17,140062.2697
2015,10,18,146183.0239
2015,10,1,140062.2697
2015,10,5,153737.9702
2015,10,7,157384.6292
2015,10,8,165804.5379
2015,10,2,135451.4628
2015,10,9,130422.0579
2015,10,10,129305.4727
2015,10,6,128273.1285
2015,10,15,124539.6927
2015,11,16,2550551.839
2015,11,17,2285241.712
2015,11,18,2421491.353
2015,11,1,2285241.712
2015,11,5,2284929.445
2015,11,7,2279713.767
2015,11,8,2095080.382
2015,11,2,1756910.579
2015,11,9,1773743.801
2015,11,10,1811724.531
2015,11,6,1812810.294
2015,11,15,1759888.683
2015,12,16,1767245.286
2015,12,17,1584212.138
2015,12,18,1555345.227
2015,12,1,1584212.138
2015,12,5,1579292.448
2015,12,7,1559454.343
2015,12,8,1426237.398
2015,12,2,1181099.195
2015,12,9,1197607.277
2015,12,10,1184739.434
2015,12,6,1127122.897
2015,12,15,1094574.375
2016,1,16,969.3252876
2016,1,17,1239.744334
2016,1,18,1764.823753
2016,1,1,4199.25489
2016,1,5,4550.666068
2016,1,7,4756.82684
2016,1,8,6099.458346
2016,1,2,6488.948045
2016,1,9,7778.694388
2016,1,10,9242.905159
2016,1,6,9448.373563
2016,1,15,10165.33441
2016,2,16,69221.28979
2016,2,17,86567.97028
2016,2,18,106710.0224
2016,2,1,154119.2978
2016,2,5,169720.8347
2016,2,7,172529.5955
2016,2,8,205172.4044
2016,2,2,220809.955
2016,2,9,232249.2915
2016,2,10,243450.0109
2016,2,6,244357.5576
2016,2,15,258521.9507
2016,3,16,23895.9643
2016,3,17,31902.63777
2016,3,18,38851.18271
2016,3,1,56584.16438
2016,3,5,59355.55371
2016,3,7,59512.42361
2016,3,8,73771.48109
2016,3,2,78545.43017
2016,3,9,80803.71741
2016,3,10,84525.03331
2016,3,6,82405.08432
2016,3,15,87158.47798
2016,4,16,105816.6623
2016,4,17,128548.6794
2016,4,18,148441.0713
2016,4,1,185144.6613
2016,4,5,189432.5016
2016,4,7,204262.6298
2016,4,8,241276.1235
2016,4,2,277340.5467
2016,4,9,274707.3687
2016,4,10,273406.0485
2016,4,6,265891.8191
2016,4,15,276480.9849
2016,5,16,1928208.704
2016,5,17,2192347.361
2016,5,18,2571505.066
2016,5,1,2953639.675
2016,5,5,2951400.033
2016,5,7,2934936.804
2016,5,8,3242193.045
2016,5,2,3372032.622
2016,5,9,3354355.904
2016,5,10,3336711.726
2016,5,6,3250960.629
2016,5,15,3437022.059
2016,6,16,1016139.886
2016,6,17,1158975.678
2016,6,18,1349369.912
2016,6,1,1583340.254
2016,6,5,1580313.948
2016,6,7,1557600.914
2016,6,8,1720816.922
2016,6,2,1797006.655
2016,6,9,1792035.906
2016,6,10,1814143.124
2016,6,6,1781769.605
2016,6,15,1848363.683
2016,7,16,57458.78321
2016,7,17,66810.24567
2016,7,18,77988.26441
2016,7,1,112958.4083
2016,7,5,110999.5884
2016,7,7,121962.559
2016,7,8,140877.3779
2016,7,2,142264.0808
2016,7,9,137343.6913
2016,7,10,123611.2702
2016,7,6,117731.7119
2016,7,15,122691.8206
2016,8,16,1335401.608
2016,8,17,1506927.443
2016,8,18,1742031.737
2016,8,1,1960035.215
2016,8,5,1965423.67
2016,8,7,1991117.831
2016,8,8,2201429.309
2016,8,2,2267609.595
2016,8,9,2260073.799
2016,8,10,2242036.68
2016,8,6,2148742.857
2016,8,15,2240214.518
2016,9,16,673477.7351
2016,9,17,781200.1473
2016,9,18,921306.2478
2016,9,1,1086088.029
2016,9,5,1089219.776
2016,9,7,1080573.16
2016,9,8,1212389.825
2016,9,2,1254791.251
2016,9,9,1243936.316
2016,9,10,1240533.19
2016,9,6,1203032.681
2016,9,15,1273340.186
2016,10,16,114910.2903
2016,10,17,130525.8452
2016,10,18,147290.4572
2016,10,1,148112.4071
2016,10,5,138322.1167
2016,10,7,134956.7102
2016,10,8,157063.397
2016,10,2,177201.3276
2016,10,9,189338.0638
2016,10,10,186999.5453
2016,10,6,184920.1793
2016,10,15,191592.4623
2016,11,16,1649614.931
2016,11,17,1832898.769
2016,11,18,2164400.706
2016,11,1,2392418.904
2016,11,5,2280845.667
2016,11,7,2167703.518
2016,11,8,2412756.502
2016,11,2,2502882.18
2016,11,9,2608294.68
2016,11,10,2573570.964
2016,11,6,2557212.323
2016,11,15,2630676.868
2016,12,16,974505.3178
2016,12,17,1086073.159
2016,12,18,1288785.708
2016,12,1,1475551.708
2016,12,5,1459991.792
2016,12,7,1404802.429
2016,12,8,1566703.937
2016,12,2,1658372.494
2016,12,9,1670592.224
2016,12,10,1670014.331
2016,12,6,1628592.497
2016,12,15,1685390.787
2017,1,16,9249.863729
2017,1,17,247843.8839
2017,1,18,84277.87507
2017,1,1,261110.8985
2017,1,5,3369581.475
2017,1,7,1811307.6
2017,1,8,116113.7496
2017,1,2,2226382.358
2017,1,9,1223521.169
2017,1,10,173232.6637
2017,1,6,2523405.559
2017,1,15,1565344.287
2017,2,16,10299.3742
2017,2,17,274317.1499
2017,2,18,88564.56341
2017,2,1,249983.0289
2017,2,5,3264919.232
2017,2,7,1744549.599
2017,2,8,110765.3556
2017,2,2,2204930.55
2017,2,9,1180772.717
2017,2,10,163244.0587
2017,2,6,2413359.786
2017,2,15,1493892.472