companyId,shareholderId,participation,beginDate,endDate,serie
92,314,9.9998,2014-06-24,2015-03-20,
92,314,10.33,2015-03-20,2016-07-22,
93,315,8.95,2009-03-30,2011-05-01,COMUNES
93,315,40.739506,2011-05-02,2013-03-12,
93,315,43.01,2013-03-12,2014-09-18,
93,316,6.900636,2011-06-15,2013-03-12,
93,316,9.66,2013-03-12,2014-09-18,
93,317,7.230769,2011-06-15,2013-03-12,
93,317,16.03,2013-03-12,2014-09-18,
93,318,8.85,2013-03-12,2014-09-18,
93,319,4.720148,2011-05-02,2013-03-12,
93,319,5.87,2013-03-12,2014-09-18,
93,320,17.9,2007-08-21,2009-03-30,
93,321,8.95,2009-03-30,2013-10-24,COMUN
93,321,6.92,2013-10-24,2014-09-18,
93,322,5.282315,2011-05-02,2012-12-20,
93,323,17.924598,2011-05-02,2011-06-15,
93,324,20.671099,2011-05-02,2012-07-13,
93,325,100,2014-09-18,2014-11-04,
93,325,99.99,2014-11-04,,
94,326,0.32,2012-06-13,2014-07-04,B
94,326,6.01,2012-06-13,2014-07-04,A
94,327,9.36,2004-12-07,2012-06-13,
94,327,8.98,2004-12-20,2006-07-10,A
94,327,9.36,2006-07-10,2007-01-01,
94,327,0.48,2012-06-13,2015-10-08,B
94,327,8.88,2012-06-13,2015-10-07,A
94,174,93.598,2015-10-07,,ACCIONES COMUNES
94,328,57.35,2014-03-21,2014-04-08,A
94,328,3.33,2014-03-21,2014-04-08,B
94,328,58.78,2014-04-08,2014-07-04,A
94,328,3.4,2014-04-08,2014-07-04,B
94,328,76.0176,2014-07-04,2014-07-11,A
94,328,4.3677,2014-07-04,2015-10-07,B
94,328,76.3756,2014-07-11,2014-09-02,A
94,328,77.564,2014-09-02,2015-10-07,A
94,329,57.36,2013-05-23,2014-03-21,A
94,329,3.33,2013-05-23,2014-03-21,B
94,330,63.85,2004-12-20,2006-02-28,A
94,330,67.67,2006-02-28,2006-07-10,
94,330,66.57,2006-07-10,2007-01-01,
94,330,60.07,2007-07-04,2007-07-04,
94,330,60.07,2007-07-04,2012-06-13,
94,330,3.33,2012-06-13,2013-05-23,B
94,330,57.36,2012-06-13,2013-05-23,A
94,43,4.74,2014-04-08,2015-10-07,A
94,43,0.26,2014-04-08,2015-10-08,B
94,285,6.5,2007-07-04,2012-06-13,COMUNES
94,285,6.17,2012-06-13,2014-04-08,A
94,285,0.33,2012-06-13,2014-04-08,B
94,219,5.02,2004-12-20,2006-02-28,A
94,331,5.45,2003-09-04,2012-06-13,COMUNES
94,331,5.22,2004-12-20,2006-07-10,A
94,331,5.45,2006-07-10,2007-01-01,
94,332,5.22,2004-12-20,2006-07-10,A
94,332,5.45,2006-07-10,2007-01-01,
94,333,5.45,2003-09-04,2012-06-13,
95,334,98.13,2004-11-08,,
96,95,43.65,2002-10-04,,
96,335,5,2002-10-04,,
96,336,51.35,2002-10-04,,
97,289,100,2012-01-04,,
98,337,6.5,2000-10-04,2001-06-28,
98,338,6.5,2000-10-04,2001-06-28,
98,339,15,2000-10-04,2001-06-28,
98,340,52,2001-06-28,2003-01-15,
98,341,10,2000-09-22,2003-01-15,
98,342,28,2001-06-28,2003-01-15,
99,343,33,2008-12-12,2009-05-07,
99,343,16.9,2009-05-07,2013-12-19,B
99,257,34,2008-12-12,2009-05-07,
99,257,50.1,2009-05-07,2013-12-19,
99,257,67,2013-12-19,,CLASE A Y B
99,344,33,2008-12-12,,
100,6,22.1,2010-12-27,2015-10-01,
100,6,16.11,2015-10-01,2015-12-16,
100,6,36.79,2015-11-01,,
100,8,26.47,2002-06-20,2010-12-26,
100,8,12.99,2010-12-27,2015-10-01,
100,8,5.49,2015-10-01,2015-12-16,
100,9,23.55,2015-10-01,2015-12-16,
100,288,5.75,2010-12-27,2015-10-01,
100,288,9.03,2015-11-01,,
100,345,22.59,2015-10-01,2015-12-16,
100,346,7.99,2002-06-20,2010-12-26,
100,346,5.75,2010-12-27,2015-10-01,
100,346,9.03,2015-11-01,,
100,347,11.99,2002-06-20,2010-12-26,
100,347,8.63,2010-12-27,2015-10-01,
100,348,11.99,2002-06-20,2010-12-26,
100,348,8.63,2010-12-27,2015-10-01,
100,349,5.93,2015-10-01,2015-12-16,
100,349,13.54,2015-11-01,,
100,350,7.99,2002-06-20,2010-12-26,
100,350,5.75,2010-12-27,2015-10-01,
100,290,7.99,2002-06-20,2010-12-26,
100,290,5.75,2010-12-27,2015-10-01,
100,351,10.03,2002-06-20,2002-08-29,
100,351,10.23,2002-08-29,2003-12-15,
100,351,11.34,2003-12-15,2010-12-26,
100,351,17.69,2010-12-27,2015-10-01,
101,352,99.5,2009-10-28,,
102,353,99.99,2005-06-07,,
103,353,99.99,2005-06-07,,
104,354,45,2004-08-05,,
104,353,55,2004-08-05,,
105,355,5.55,2006-02-28,2009-05-27,
105,356,88.48,2003-10-18,2006-02-28,
105,356,88.64,2006-02-28,2009-07-30,
105,356,89.849018,2009-07-31,,
106,134,40,2003-06-23,,
106,138,30,2003-06-23,,
106,357,30,2003-06-23,,
107,71,31.19,2003-12-04,2004-03-26,
107,111,5.38,2009-03-31,2009-05-06,
107,111,6.16,2009-05-06,2009-07-14,A
107,111,6.42533717,2009-07-14,2009-09-18,A
107,111,7.1185,2010-05-07,2010-08-25,A
107,111,6.79035,2010-08-25,2010-09-30,A
107,111,6.3165622,2010-10-01,2010-12-31,A
107,111,5.23019215,2011-01-01,2011-01-31,A
107,111,5.0771997,2011-02-01,2011-02-28,A
107,112,7.17,2006-03-02,2007-12-31,
107,112,5,2007-12-31,2009-03-31,
107,112,7.14,2009-09-18,2010-05-07,A
107,73,7.72,2004-03-26,2006-03-02,
107,113,6.36,2009-03-31,2009-09-18,
107,113,6.2362,2010-05-07,2010-08-25,A
107,113,6.22951,2010-08-25,2010-12-31,A
107,113,6.22951142,2011-01-01,2011-01-31,A
107,113,6.0749251,2011-02-01,2011-12-30,A
107,113,6.16754436,2012-01-02,2012-06-30,A
107,113,6.1563,2012-07-02,2012-09-28,A
107,113,6.2106,2012-09-28,2012-12-31,A
107,113,5.75,2012-12-31,2016-01-15,A
107,216,5.59,2009-03-31,2009-09-18,
107,216,5.3123,2010-05-07,2010-12-31,A
107,216,5.29222826,2011-01-01,2011-01-31,A
107,106,9.08,2006-03-02,2007-12-31,
107,106,6.4,2007-12-31,2009-03-31,
107,106,6.363,2009-09-18,2010-05-07,A
107,217,5.6,2007-12-31,2009-03-31,
107,217,5.536,2009-09-18,2010-05-07,A
107,218,9.88,2004-03-26,2006-03-02,
107,358,6,2004-03-26,2007-03-23,
107,13,8.34,2004-03-26,2006-03-02,
107,193,7.72,2006-03-02,2007-03-23,
107,359,50.29,2003-12-04,2004-03-26,
107,360,50.29,2004-03-26,2005-05-30,
107,360,51.03,2005-05-30,2016-01-15,
107,360,82.38,2016-01-15,,A
107,78,7.86,2006-03-02,2007-12-31,
107,78,5.13,2009-03-31,2009-05-06,
107,79,6.8,2009-03-31,2009-05-06,
107,79,5.6,2009-05-06,2009-06-07,A
107,79,5.3,2009-06-07,2009-07-14,A
107,118,6.9,2007-12-31,2009-03-31,
107,119,5,2007-12-31,2009-03-31,
107,244,10.2,2003-12-04,2005-05-30,
108,361,11.87,2012-03-12,,
108,362,42.03,2012-03-12,,
109,363,28.8,2005-10-19,2013-03-31,
109,364,26.79,2013-03-31,,
109,365,15,2005-10-19,,
109,366,8.7,2005-10-19,2013-03-31,
110,44,95.4,2005-02-21,2005-06-02,
110,44,94.49,2005-06-02,2013-10-01,
110,44,98.04,2017-01-02,,
110,45,6.28,2001-08-31,2005-02-21,
112,367,82.1,2003-11-26,2006-03-09,
112,367,19,2006-03-09,2006-08-11,
112,368,70.9,2001-11-22,2003-11-26,
112,369,11.19,2007-02-28,2008-04-15,
112,369,11.21,2008-04-15,2008-08-12,
112,370,12.09,2006-08-11,2006-10-03,
112,370,9.62,2006-10-03,2006-11-02,
112,370,9.38,2006-11-02,2007-02-28,
112,370,8.71,2007-07-23,2008-04-15,
112,370,8.72,2008-04-15,2008-08-12,
112,371,76.7,2006-03-09,2006-08-11,
112,371,63.23,2006-08-11,2006-10-03,
112,371,64.97,2006-10-03,2006-11-02,
112,371,63.33,2006-11-02,2007-02-28,
112,371,58.92,2007-02-28,2007-03-09,
112,371,58.82,2007-07-23,2008-04-15,
112,371,58.87,2008-04-15,2009-01-29,
112,371,55.37,2009-01-29,2009-03-27,
112,371,55.29,2009-03-27,2009-12-07,COMUNES
112,371,55.3,2009-12-07,2010-06-16,COMUNES
112,371,55.32,2010-06-16,,COMUNES
112,372,16.34,2007-07-23,2008-04-15,
112,373,16.34,2006-05-13,2007-02-28,
112,373,17.56,2006-08-11,2006-10-03,
112,373,18.04,2006-10-03,2006-11-02,
112,373,17.59,2006-11-02,2007-02-28,
112,373,16.35,2008-04-15,2008-08-12,
112,373,36.28,2008-08-12,2009-01-29,COMUNES
112,373,40.07,2009-01-29,2009-03-27,
112,373,40.05,2009-03-27,2009-12-07,COMUNES
112,373,40.06,2009-12-07,2010-06-16,COMUNES
112,373,40.07,2010-06-16,2012-06-19,COMUNES
112,373,40.09,2012-06-19,2012-07-10,COMUNES
112,373,40.11,2012-07-10,2015-12-23,COMUNES
112,373,40.16,2015-12-23,2015-12-30,COMUNES
112,373,40.17,2015-12-30,2016-06-14,COMUNES
112,373,40.41,2016-06-14,,COMUNES
113,374,5.54,2015-08-21,,
113,375,46,2005-10-24,2006-07-25,
113,375,44.8,2006-07-25,2006-10-10,
113,375,32,2006-10-10,2007-05-22,
113,375,30,2007-05-23,,A
113,376,24,2005-10-24,2006-10-10,
113,376,20,2006-10-10,,
113,377,30,2005-10-24,2006-07-25,
113,377,31.2,2006-07-25,2006-10-10,
113,377,15,2006-10-10,2007-05-22,
113,377,13,2007-05-23,,A
113,378,21.46,2010-12-31,,
113,379,15.5,2006-10-10,2007-05-22,
113,379,21.46,2007-05-23,2010-12-31,A
114,380,9.17,2000-11-10,2005-06-02,
114,380,19.58,2017-02-09,,
114,381,82.49,2000-11-10,2005-06-02,
114,381,53.56,2005-06-02,,
114,382,21,2005-06-02,,
115,383,8.32,2005-06-07,2014-04-16,
115,383,8.09,2014-04-16,2016-04-05,
115,383,7.69,2016-04-05,2016-09-21,
115,383,7.02,2016-09-21,2016-11-30,
115,383,6.48,2016-11-30,,
115,384,51.06,2005-06-07,2014-04-16,
115,384,51.36,2014-04-16,2016-04-05,
115,384,53.47,2016-04-05,2016-09-21,
115,384,56.29,2016-09-21,2016-11-30,
115,384,58.25,2016-11-30,,
117,385,99.99,2002-08-09,2015-03-31,
118,386,15.11,2016-09-20,,
118,387,82.69,2005-08-19,2005-08-19,
118,387,99.29,2007-03-20,2016-09-20,SERIE 1 Y SERIE 2
118,387,80.77,2016-09-20,,
119,388,62.5,2008-01-01,2010-03-16,
119,388,90.1,2010-03-16,2010-11-15,
119,389,99.99,2010-11-16,,
119,390,37.5,2008-01-01,2010-03-16,
120,391,99.98,2003-12-04,2003-12-12,
120,392,13.95,2003-12-12,2005-01-27,
120,393,11.98,2005-01-27,2006-09-04,
120,393,12.25,2006-09-04,2007-04-19,
120,394,41.03,2003-12-12,2005-01-27,
120,394,38.7,2005-01-27,2007-01-29,
120,394,38.87,2007-01-29,2007-05-10,
120,394,32.51,2007-05-10,2007-09-20,
120,394,28.51,2007-09-20,2007-11-16,
120,228,61.13,2007-04-19,2007-05-10,
120,228,67.49,2007-05-10,2007-09-20,
120,228,71.49,2007-09-20,2007-11-27,
120,228,100,2007-11-27,2009-12-23,
120,228,99.612421,2009-12-23,2010-11-24,UNICA
120,395,96.84,2012-08-10,2012-10-18,UNICA
120,395,99.98,2012-10-18,,
120,59,0.00000035,2007-11-27,2007-11-30,
120,396,50.52,2003-12-12,2005-01-27,
120,396,47.94,2005-01-27,2007-01-29,
120,396,47.86,2007-01-29,2007-04-19,
120,277,99.6124,2010-11-24,2012-07-09,
120,277,99.5921,2012-07-09,2012-08-10,
121,397,46.4,2000-07-31,2001-06-30,B
121,398,48.308,2009-06-15,,B
121,398,48.308,2012-12-18,2012-12-19,B
121,399,98.028,2007-07-10,2012-12-18,
121,400,49.53,2001-07-01,2006-03-24,B
121,400,50.03,2006-03-24,2007-07-10,
121,401,50.18,2012-12-18,,B
121,402,8.64,2001-07-01,2004-12-16,B
121,402,38.9,2002-08-31,2004-12-16,A
121,402,47.53,2004-12-16,2006-03-24,
121,402,48.02,2006-03-24,2007-07-10,
122,398,97.42,2004-10-20,2005-07-19,
122,403,97.42,2004-10-11,2004-10-20,
122,404,96.09,2009-06-10,2010-05-24,
122,404,99.99,2010-05-24,,
122,405,96.09,2005-07-19,2009-06-10,
123,406,50,2009-09-01,,
123,407,10,2009-09-01,,
123,408,40,2009-09-01,,
124,393,15,2007-12-12,,
124,335,15,2007-12-12,,
124,43,27.5,2007-12-12,,
124,39,15,2007-12-12,,
124,409,27.5,2007-12-12,,
125,410,12.38,2005-06-01,2014-02-11,
125,410,10.43,2014-02-11,2014-12-01,
125,410,13.17,2014-12-01,2014-12-22,
125,410,13.18,2014-12-22,2015-12-02,
125,410,13.92,2015-12-02,,
125,411,22.38,2014-03-24,2014-07-10,
125,411,20,2014-07-10,2015-07-14,
125,411,20.4,2015-07-14,2015-07-16,
125,411,24.35,2015-07-16,2016-04-21,
125,411,25.99,2016-04-21,2016-12-15,
125,411,28.95,2016-12-15,,
125,412,22.38,2005-06-01,2014-03-24,
125,413,19.2,2004-03-09,2005-06-01,
125,203,8.1,2004-03-09,2005-06-01,
125,203,8.06,2005-06-01,2016-12-15,
125,414,7.25,2015-07-16,,
125,415,8.07,2016-12-15,,
125,416,9.2,2004-03-09,2005-06-01,
125,417,21.18,2005-07-25,,
125,418,9.6,2004-03-09,2005-06-01,
125,418,11.19,2005-06-01,2013-06-20,
125,419,11.19,2013-06-20,2015-07-16,
125,420,10,2004-03-09,2005-06-01,
125,420,21.18,2005-06-01,2005-07-25,
125,421,11.2,2004-03-09,2005-06-01,
125,422,22.96,2014-03-27,2014-12-22,
125,422,23.6,2014-12-22,2016-12-15,
125,422,20.64,2016-12-15,,
125,423,31,2004-03-09,2005-06-01,
125,423,22.96,2005-06-01,2014-03-27,
126,10,7.57,2004-11-11,2005-03-10,
126,10,7.59,2005-03-10,2005-10-13,
126,10,7.32,2005-10-13,2005-12-13,
126,10,7.24,2005-12-13,2006-01-13,
126,10,7.1,2006-01-13,2006-12-12,
126,111,5.52,2007-03-31,2007-04-30,
126,112,5.74,2005-12-09,2007-03-30,
126,112,6.26,2006-12-12,2007-03-12,
126,112,5.256,2007-04-30,2007-05-31,
126,11,9.83,2004-11-11,2005-02-10,
126,11,9.71,2005-02-10,2005-10-13,
126,11,7.68,2005-10-13,2005-11-11,
126,11,7.65,2005-11-11,2005-12-13,
126,11,7.77,2005-12-13,2006-01-13,
126,11,7.7,2006-01-13,2006-12-12,
126,113,5.374,2007-03-31,2007-04-30,
126,106,5.577,2005-12-09,2007-03-30,
126,106,6.11,2006-12-12,2007-03-12,
126,106,5.084,2007-04-30,2007-05-31,
126,218,10.16,2004-09-10,2004-11-11,
126,14,7.76,2004-11-11,2005-10-13,
126,14,7.32,2005-10-13,2005-11-11,
126,14,7.29,2005-11-11,2005-12-13,
126,14,7.25,2005-12-13,2006-01-13,
126,14,7.16,2006-01-13,2006-12-12,
126,78,6.468,2007-03-31,2007-04-30,
126,119,7.343,2005-12-09,2007-03-30,
126,119,8.62,2006-12-12,2007-03-12,
126,119,5.784,2007-04-30,2007-05-31,
126,119,5.405,2007-05-31,2007-06-30,
127,424,22.95,2002-07-16,2005-03-08,A
127,424,22.94,2005-03-08,2006-06-28,A
127,424,19.05,2006-06-28,2006-12-14,
127,424,22.94,2006-12-14,2006-12-28,
127,424,19.05,2006-12-28,2007-01-02,
127,424,27.91,2007-01-02,2009-05-28,
127,424,30.44,2009-05-28,,
127,425,19.97,2002-08-06,2005-10-28,A
127,426,9.25,2004-08-24,2004-09-10,
127,426,9.27,2004-09-10,2004-11-26,
127,426,9.25,2004-11-26,2005-10-28,
127,426,9.26,2005-10-28,2006-06-28,
127,426,28.5,2006-06-28,2006-12-14,
127,426,16.04,2006-12-14,2006-12-28,
127,426,28.5,2006-12-28,2007-01-02,
127,427,5.66,2004-02-28,2005-06-08,A
127,427,5.67,2005-06-08,2006-01-10,A
127,428,6.54,2006-12-14,2006-12-28,
127,428,5.43,2006-12-28,2007-01-02,
127,428,9.98,2007-01-07,2009-05-29,
127,429,18.34,2000-12-19,2002-12-27,A
127,430,20.04,2005-11-15,2005-12-23,A
127,430,20.05,2005-12-23,2006-06-28,
127,430,16.72,2006-06-28,2006-12-14,
127,430,20.08,2006-12-14,2006-12-28,
127,430,16.74,2006-12-28,2007-01-02,
127,430,24.57,2007-01-02,2009-05-29,
127,431,66.55,2009-05-29,2009-12-22,
127,431,66.57,2009-12-22,,
127,432,22.09,2002-12-27,2006-06-28,A
127,432,18.34,2006-06-28,2006-12-14,
127,432,22.09,2006-12-14,2006-12-28,
127,432,18.34,2006-12-28,2007-01-02,
127,432,26.87,2007-01-02,2007-06-26,
127,432,32,2007-06-26,2009-05-29,CAPITAL
129,433,8.3832,2010-05-26,2010-10-01,A
129,433,8.38,2017-06-21,,A
129,434,6.75,2003-01-21,2005-05-06,A
129,434,10.33,2017-06-21,,A
129,435,8.37,2000-05-16,2005-05-06,B
129,435,8.21,2005-05-06,2006-02-28,
129,435,6.39,2006-02-28,2009-10-07,
129,435,5.91,2009-10-07,2010-05-26,
129,435,9.6563,2010-05-26,2010-10-01,B
129,435,0.19,2010-10-01,2010-10-21,A
129,435,5.79,2010-10-01,2010-10-21,B
129,435,11.17,2017-06-21,,A
129,436,4.99,2017-06-21,,A
129,437,9.34,2003-07-31,2005-05-06,A
129,437,25.24,2010-04-16,2010-05-26,
129,437,46.8996,2010-05-26,2010-10-01,A
129,437,10.7666,2010-05-26,2010-10-01,B
129,437,18.8,2010-10-01,2013-03-08,A
129,437,6.45,2010-10-01,2010-11-29,B
129,111,7.7644,2010-05-26,2010-10-01,B
129,111,0.54,2010-12-22,2011-10-12,A
129,111,4.9,2010-12-23,2011-10-12,B
129,111,0.2,2011-10-12,2012-08-31,A
129,111,5.13,2011-10-12,2012-08-31,B
129,113,6.78,2005-12-09,2010-03-31,
129,113,8.0629,2010-05-26,2010-10-01,B
129,113,0.43,2010-10-21,2010-12-21,A
129,113,4.83,2010-10-21,2010-12-21,B
129,113,5.49,2010-12-21,2011-10-12,B
129,113,0.45,2010-12-21,2011-10-12,A
129,113,6.12,2011-10-12,2012-08-31,B
129,113,0.51,2011-10-12,2012-08-31,A
129,113,0.29,2012-08-31,2013-03-11,A
129,113,6.22,2012-08-31,2013-03-11,B
129,113,0.3,2013-03-11,2013-08-29,A
129,113,6.64,2013-03-11,2013-08-29,B
129,113,9,2013-08-29,2014-10-17,B
129,113,0.34,2013-08-29,2017-06-21,A
129,113,7.54,2014-04-06,2016-06-07,
129,113,8.97,2014-10-17,2014-11-11,B
129,113,8.31,2014-11-11,2014-04-05,B
129,113,7.08,2016-06-07,2017-06-21,B
129,216,5.6712,2010-05-26,2010-10-01,B
129,216,0.37,2013-08-29,2014-06-09,A
129,216,4.72,2013-08-29,2014-06-09,B
129,438,8.44,2017-06-21,,A
129,439,9.9,2017-06-21,,A
129,440,8.91,2017-06-21,,A
129,441,17.59,2005-05-06,2006-02-28,
129,441,17.1,2006-02-28,2010-04-16,
129,442,9.38,2017-06-21,,A
129,443,6.57,2003-01-21,2005-05-06,A
129,78,5.6,2005-12-09,2010-03-09,
129,78,5.31,2010-03-09,2010-05-26,
129,78,8.8585,2010-05-26,2010-10-01,B
129,78,0.84,2010-10-21,2011-10-12,A
129,78,6.18,2010-12-14,2011-10-12,B
129,78,6.25,2011-10-12,2012-08-31,B
129,78,0.37,2011-10-12,2012-08-31,A
129,78,5.79,2012-08-31,2013-03-11,B
129,78,0.27,2012-08-31,2017-06-21,A
129,78,5.96,2013-03-11,2013-08-29,B
129,78,6.07,2013-08-29,2014-06-09,B
129,78,7.26,2014-04-06,2016-06-07,
129,78,7.03,2014-06-09,2014-10-17,B
129,78,7.03,2014-10-17,2014-10-17,B
129,78,7.1,2014-10-17,2014-11-11,B
129,78,7.14,2014-11-11,2014-04-05,B
129,78,6.41,2016-06-07,2017-06-21,B
129,79,5.8696,2010-05-26,2010-10-01,B
129,119,5.3,2010-10-01,2010-12-14,B
129,444,7.81,2017-06-21,,A
129,445,0.49,2006-02-28,2007-01-08,
129,446,10.02,2003-12-23,2009-05-27,
129,446,6.61,2005-05-06,2005-06-03,
129,446,6.98,2005-06-03,2006-02-28,
129,446,10,2009-05-27,2010-05-26,
129,446,24.9626,2010-05-26,2010-10-01,A
129,446,10,2010-10-01,2010-10-21,A
129,447,10.32,2003-01-21,2005-05-06,A
130,448,99.99,2011-11-28,,
131,449,92.65,2008-03-18,2009-11-27,
131,232,92.65,2009-11-27,,
131,450,92.65,2002-08-16,2008-03-17,
132,451,46,2007-02-20,2008-02-29,
132,452,14,2007-03-08,2008-02-29,
132,453,14,2007-02-20,2008-02-29,
132,454,20,2007-02-20,2008-02-29,
132,455,28.43,2008-02-29,,A
132,456,28.43,2008-02-29,,A
132,457,6,2004-02-26,2008-02-29,
132,457,14.71,2008-02-29,,A
132,458,28.43,2008-02-29,,A
